State,Year,Type,GEO.id2,GEO.display_label,Households,Poverty Households,ALICE Households,Above ALICE Households,Source: American Community Survey 
Ohio,2022,Zip_Code,43212_ZCTA,43212,12234,1395,3037,7802,5-Year
Ohio,2022,Zip_Code,43213_ZCTA,43213,15954,2840,5670,7444,5-Year
Ohio,2022,Zip_Code,43214_ZCTA,43214,13096,1094,2898,9104,5-Year
Ohio,2022,Zip_Code,43215_ZCTA,43215,10740,1478,2144,7118,5-Year
Ohio,2022,Zip_Code,43217_ZCTA,43217,718,112,307,299,5-Year
Ohio,2022,Zip_Code,43219_ZCTA,43219,11903,2884,3696,5323,5-Year
Ohio,2022,Zip_Code,43220_ZCTA,43220,13319,1061,3681,8577,5-Year
Ohio,2022,Zip_Code,43221_ZCTA,43221,14785,878,2475,11432,5-Year
Ohio,2022,Zip_Code,43222_ZCTA,43222,1645,881,299,465,5-Year
Ohio,2022,Zip_Code,43223_ZCTA,43223,9188,2203,2999,3986,5-Year
Ohio,2022,Zip_Code,43224_ZCTA,43224,17741,3294,7001,7446,5-Year
Ohio,2022,Zip_Code,43227_ZCTA,43227,10167,2370,3885,3912,5-Year
Ohio,2022,Zip_Code,43228_ZCTA,43228,23658,3902,6696,13060,5-Year
Ohio,2022,Zip_Code,43229_ZCTA,43229,21734,3963,7576,10195,5-Year
Ohio,2022,Zip_Code,43230_ZCTA,43230,24594,1661,5177,17756,5-Year
Ohio,2022,Zip_Code,43231_ZCTA,43231,8670,990,2285,5395,5-Year
Ohio,2022,Zip_Code,43232_ZCTA,43232,18706,3619,7023,8064,5-Year
Ohio,2022,Zip_Code,43235_ZCTA,43235,19863,1464,4502,13897,5-Year
Ohio,2022,Zip_Code,43240_ZCTA,43240,3386,306,767,2313,5-Year
Ohio,2022,Zip_Code,43302_ZCTA,43302,20062,3233,6972,9857,5-Year
Ohio,2022,Zip_Code,43310_ZCTA,43310,1131,67,212,852,5-Year
Ohio,2022,Zip_Code,43311_ZCTA,43311,8296,1126,1887,5283,5-Year
Ohio,2022,Zip_Code,43314_ZCTA,43314,1025,143,273,609,5-Year
Ohio,2022,Zip_Code,43315_ZCTA,43315,2668,214,670,1784,5-Year
Ohio,2022,Zip_Code,43316_ZCTA,43316,2498,232,564,1702,5-Year
Ohio,2022,Zip_Code,43318_ZCTA,43318,1709,76,362,1271,5-Year
Ohio,2022,Zip_Code,43319_ZCTA,43319,445,60,69,316,5-Year
Ohio,2022,Zip_Code,43320_ZCTA,43320,580,22,283,275,5-Year
Ohio,2022,Zip_Code,43321_ZCTA,43321,129,21,47,61,5-Year
Ohio,2022,Zip_Code,43322_ZCTA,43322,149,7,60,82,5-Year
Ohio,2022,Zip_Code,43323_ZCTA,43323,303,24,117,162,5-Year
Ohio,2022,Zip_Code,43324_ZCTA,43324,1128,111,228,789,5-Year
Ohio,2022,Zip_Code,43326_ZCTA,43326,5276,842,1556,2878,5-Year
Ohio,2022,Zip_Code,43331_ZCTA,43331,2048,201,580,1267,5-Year
Ohio,2022,Zip_Code,43332_ZCTA,43332,724,84,233,407,5-Year
Ohio,2022,Zip_Code,43333_ZCTA,43333,301,37,68,196,5-Year
Ohio,2022,Zip_Code,43334_ZCTA,43334,2430,157,449,1824,5-Year
Ohio,2022,Zip_Code,43337_ZCTA,43337,361,58,114,189,5-Year
Ohio,2022,Zip_Code,43338_ZCTA,43338,3841,413,1016,2412,5-Year
Ohio,2022,Zip_Code,43340_ZCTA,43340,642,73,128,441,5-Year
Ohio,2022,Zip_Code,43341_ZCTA,43341,417,36,93,288,5-Year
Ohio,2022,Zip_Code,43342_ZCTA,43342,1408,113,368,927,5-Year
Ohio,2022,Zip_Code,43343_ZCTA,43343,658,62,103,493,5-Year
Ohio,2022,Zip_Code,43344_ZCTA,43344,2357,203,722,1432,5-Year
Ohio,2022,Zip_Code,43345_ZCTA,43345,312,9,58,245,5-Year
Ohio,2022,Zip_Code,43347_ZCTA,43347,435,60,64,311,5-Year
Ohio,2022,Zip_Code,43348_ZCTA,43348,873,176,260,437,5-Year
Ohio,2022,Zip_Code,43351_ZCTA,43351,4387,325,1194,2868,5-Year
Ohio,2022,Zip_Code,43356_ZCTA,43356,474,4,106,364,5-Year
Ohio,2022,Zip_Code,43357_ZCTA,43357,1698,112,423,1163,5-Year
Ohio,2022,Zip_Code,43358_ZCTA,43358,1011,52,130,829,5-Year
Ohio,2022,Zip_Code,43359_ZCTA,43359,222,18,60,144,5-Year
Ohio,2022,Zip_Code,43360_ZCTA,43360,673,31,69,573,5-Year
Ohio,2022,Zip_Code,43402_ZCTA,43402,13996,3766,3009,7221,5-Year
Ohio,2022,Zip_Code,43406_ZCTA,43406,702,84,185,433,5-Year
Ohio,2022,Zip_Code,43407_ZCTA,43407,184,14,18,152,5-Year
Ohio,2022,Zip_Code,43408_ZCTA,43408,103,19,22,62,5-Year
Ohio,2022,Zip_Code,43410_ZCTA,43410,4063,368,1139,2556,5-Year
Ohio,2022,Zip_Code,43412_ZCTA,43412,1528,98,136,1294,5-Year
Ohio,2022,Zip_Code,43413_ZCTA,43413,372,34,66,272,5-Year
Ohio,2022,Zip_Code,43416_ZCTA,43416,1201,117,285,799,5-Year
Ohio,2022,Zip_Code,43420_ZCTA,43420,12163,1945,2833,7385,5-Year
Ohio,2022,Zip_Code,43430_ZCTA,43430,1919,138,439,1342,5-Year
Ohio,2022,Zip_Code,43431_ZCTA,43431,1813,207,337,1269,5-Year
Ohio,2022,Zip_Code,43432_ZCTA,43432,446,0,159,287,5-Year
Ohio,2022,Zip_Code,43435_ZCTA,43435,409,28,39,342,5-Year
Ohio,2022,Zip_Code,43437_ZCTA,43437,178,24,70,84,5-Year
Ohio,2022,Zip_Code,43438_ZCTA,43438,117,2,31,84,5-Year
Ohio,2022,Zip_Code,43440_ZCTA,43440,2184,108,556,1520,5-Year
Ohio,2022,Zip_Code,43442_ZCTA,43442,355,30,121,204,5-Year
Ohio,2022,Zip_Code,43443_ZCTA,43443,591,3,121,467,5-Year
Ohio,2022,Zip_Code,43445_ZCTA,43445,415,20,47,348,5-Year
Ohio,2022,Zip_Code,43447_ZCTA,43447,1179,76,227,876,5-Year
Ohio,2022,Zip_Code,43449_ZCTA,43449,3547,296,943,2308,5-Year
Ohio,2022,Zip_Code,43450_ZCTA,43450,1539,177,290,1072,5-Year
Ohio,2022,Zip_Code,43451_ZCTA,43451,457,26,98,333,5-Year
Ohio,2022,Zip_Code,43452_ZCTA,43452,6879,927,1585,4367,5-Year
Ohio,2022,Zip_Code,43456_ZCTA,43456,192,19,27,146,5-Year
Ohio,2022,Zip_Code,43457_ZCTA,43457,511,48,167,296,5-Year
Ohio,2022,Zip_Code,43458_ZCTA,43458,139,13,40,86,5-Year
Ohio,2022,Zip_Code,43460_ZCTA,43460,2649,261,608,1780,5-Year
Ohio,2022,Zip_Code,43462_ZCTA,43462,426,11,104,311,5-Year
Ohio,2022,Zip_Code,43463_ZCTA,43463,239,0,29,210,5-Year
Ohio,2022,Zip_Code,43464_ZCTA,43464,844,112,338,394,5-Year
Ohio,2022,Zip_Code,43465_ZCTA,43465,2274,374,566,1334,5-Year
Ohio,2022,Zip_Code,43466_ZCTA,43466,906,83,162,661,5-Year
Ohio,2022,Zip_Code,43468_ZCTA,43468,191,0,36,155,5-Year
Ohio,2022,Zip_Code,43469_ZCTA,43469,1185,65,323,797,5-Year
Ohio,2022,Zip_Code,43501_ZCTA,43501,338,62,95,181,5-Year
Ohio,2022,Zip_Code,43502_ZCTA,43502,2609,252,633,1724,5-Year
Ohio,2022,Zip_Code,43504_ZCTA,43504,400,1,101,298,5-Year
Ohio,2022,Zip_Code,43506_ZCTA,43506,6521,755,1501,4265,5-Year
Ohio,2022,Zip_Code,43511_ZCTA,43511,427,41,88,298,5-Year
Ohio,2022,Zip_Code,43512_ZCTA,43512,11604,1226,2780,7598,5-Year
Ohio,2022,Zip_Code,43515_ZCTA,43515,3069,296,673,2100,5-Year
Ohio,2022,Zip_Code,43516_ZCTA,43516,1036,77,246,713,5-Year
Ohio,2022,Zip_Code,43517_ZCTA,43517,1458,143,517,798,5-Year
Ohio,2022,Zip_Code,43518_ZCTA,43518,1136,87,241,808,5-Year
Ohio,2022,Zip_Code,43519_ZCTA,43519,144,0,33,111,5-Year
Ohio,2022,Zip_Code,43521_ZCTA,43521,1151,205,368,578,5-Year
Ohio,2022,Zip_Code,43522_ZCTA,43522,1590,89,278,1223,5-Year
Ohio,2022,Zip_Code,43524_ZCTA,43524,467,45,133,289,5-Year
Ohio,2022,Zip_Code,43525_ZCTA,43525,450,15,57,378,5-Year
Ohio,2022,Zip_Code,43526_ZCTA,43526,2103,173,639,1291,5-Year
Ohio,2022,Zip_Code,43527_ZCTA,43527,907,74,238,595,5-Year
Ohio,2022,Zip_Code,43528_ZCTA,43528,6536,584,1128,4824,5-Year
Ohio,2022,Zip_Code,43529_ZCTA,43529,115,13,23,79,5-Year
Ohio,2022,Zip_Code,43532_ZCTA,43532,1359,130,233,996,5-Year
Ohio,2022,Zip_Code,43533_ZCTA,43533,582,100,136,346,5-Year
Ohio,2022,Zip_Code,43534_ZCTA,43534,610,22,162,426,5-Year
Ohio,2022,Zip_Code,43535_ZCTA,43535,276,27,80,169,5-Year
Ohio,2022,Zip_Code,43536_ZCTA,43536,118,8,17,93,5-Year
Ohio,2022,Zip_Code,43537_ZCTA,43537,12566,927,2275,9364,5-Year
Ohio,2022,Zip_Code,43540_ZCTA,43540,571,28,79,464,5-Year
Ohio,2022,Zip_Code,43542_ZCTA,43542,1563,173,67,1323,5-Year
Ohio,2022,Zip_Code,43543_ZCTA,43543,3251,276,941,2034,5-Year
Ohio,2022,Zip_Code,43545_ZCTA,43545,5897,563,1333,4001,5-Year
Ohio,2022,Zip_Code,43547_ZCTA,43547,129,0,0,129,5-Year
Ohio,2022,Zip_Code,43548_ZCTA,43548,352,14,89,249,5-Year
Ohio,2022,Zip_Code,43549_ZCTA,43549,519,54,82,383,5-Year
Ohio,2022,Zip_Code,43551_ZCTA,43551,18199,1283,2997,13919,5-Year
Ohio,2022,Zip_Code,43553_ZCTA,43553,156,0,46,110,5-Year
Ohio,2022,Zip_Code,43554_ZCTA,43554,922,108,294,520,5-Year
Ohio,2022,Zip_Code,43555_ZCTA,43555,136,38,29,69,5-Year
Ohio,2022,Zip_Code,43556_ZCTA,43556,634,54,143,437,5-Year
Ohio,2022,Zip_Code,43557_ZCTA,43557,1011,51,225,735,5-Year
Ohio,2022,Zip_Code,43558_ZCTA,43558,5555,329,1275,3951,5-Year
Ohio,2022,Zip_Code,43560_ZCTA,43560,12560,855,1706,9999,5-Year
Ohio,2022,Zip_Code,43565_ZCTA,43565,158,9,42,107,5-Year
Ohio,2022,Zip_Code,43566_ZCTA,43566,3245,130,361,2754,5-Year
Ohio,2022,Zip_Code,43567_ZCTA,43567,5011,294,1190,3527,5-Year
Ohio,2022,Zip_Code,43569_ZCTA,43569,1138,130,275,733,5-Year
Ohio,2022,Zip_Code,43570_ZCTA,43570,1139,119,270,750,5-Year
Ohio,2022,Zip_Code,43571_ZCTA,43571,2791,175,451,2165,5-Year
Ohio,2022,Zip_Code,43604_ZCTA,43604,4974,2609,1222,1143,5-Year
Ohio,2022,Zip_Code,43605_ZCTA,43605,9954,3450,2847,3657,5-Year
Ohio,2022,Zip_Code,43606_ZCTA,43606,9880,1598,2269,6013,5-Year
Ohio,2022,Zip_Code,43607_ZCTA,43607,9103,2804,2792,3507,5-Year
Ohio,2022,Zip_Code,43608_ZCTA,43608,5331,2170,1532,1629,5-Year
Ohio,2022,Zip_Code,43609_ZCTA,43609,8722,2270,2435,4017,5-Year
Ohio,2022,Zip_Code,43610_ZCTA,43610,1710,490,423,797,5-Year
Ohio,2022,Zip_Code,43611_ZCTA,43611,7959,1180,2257,4522,5-Year
Ohio,2022,Zip_Code,43612_ZCTA,43612,11807,1883,3840,6084,5-Year
Ohio,2022,Zip_Code,43613_ZCTA,43613,13344,1945,3287,8112,5-Year
Ohio,2022,Zip_Code,43614_ZCTA,43614,13866,2692,3280,7894,5-Year
Ohio,2022,Zip_Code,43615_ZCTA,43615,18567,3002,5036,10529,5-Year
Ohio,2022,Zip_Code,43616_ZCTA,43616,8428,709,1794,5925,5-Year
Ohio,2022,Zip_Code,43617_ZCTA,43617,3100,173,259,2668,5-Year
Ohio,2022,Zip_Code,43619_ZCTA,43619,3203,318,543,2342,5-Year
Ohio,2022,Zip_Code,43620_ZCTA,43620,2410,1071,647,692,5-Year
Ohio,2022,Zip_Code,43623_ZCTA,43623,9150,1055,2316,5779,5-Year
Ohio,2022,Zip_Code,43701_ZCTA,43701,23307,4033,6569,12705,5-Year
Ohio,2022,Zip_Code,43713_ZCTA,43713,2492,404,531,1557,5-Year
Ohio,2022,Zip_Code,43716_ZCTA,43716,894,185,275,434,5-Year
Ohio,2022,Zip_Code,43718_ZCTA,43718,1072,38,285,749,5-Year
Ohio,2022,Zip_Code,43719_ZCTA,43719,1017,123,352,542,5-Year
Ohio,2022,Zip_Code,43720_ZCTA,43720,480,80,114,286,5-Year
Ohio,2022,Zip_Code,43721_ZCTA,43721,116,53,0,63,5-Year
Ohio,2022,Zip_Code,43722_ZCTA,43722,151,0,65,86,5-Year
Ohio,2022,Zip_Code,43723_ZCTA,43723,1906,368,597,941,5-Year
Ohio,2022,Zip_Code,43724_ZCTA,43724,2688,401,888,1399,5-Year
Ohio,2022,Zip_Code,43725_ZCTA,43725,8353,1572,2192,4589,5-Year
Ohio,2022,Zip_Code,43727_ZCTA,43727,489,39,113,337,5-Year
Ohio,2022,Zip_Code,43728_ZCTA,43728,481,70,148,263,5-Year
Ohio,2022,Zip_Code,43730_ZCTA,43730,924,138,264,522,5-Year
Ohio,2022,Zip_Code,43731_ZCTA,43731,1904,374,597,933,5-Year
Ohio,2022,Zip_Code,43732_ZCTA,43732,621,61,162,398,5-Year
Ohio,2022,Zip_Code,43734_ZCTA,43734,610,44,69,497,5-Year
Ohio,2022,Zip_Code,43735_ZCTA,43735,108,19,0,89,5-Year
Ohio,2022,Zip_Code,43739_ZCTA,43739,831,32,127,672,5-Year
Ohio,2022,Zip_Code,43746_ZCTA,43746,347,80,91,176,5-Year
Ohio,2022,Zip_Code,43747_ZCTA,43747,549,50,167,332,5-Year
Ohio,2022,Zip_Code,43748_ZCTA,43748,1118,242,185,691,5-Year
Ohio,2022,Zip_Code,43749_ZCTA,43749,1028,160,255,613,5-Year
Ohio,2022,Zip_Code,43754_ZCTA,43754,479,32,123,324,5-Year
Ohio,2022,Zip_Code,43755_ZCTA,43755,659,63,226,370,5-Year
Ohio,2022,Zip_Code,43756_ZCTA,43756,2215,338,644,1233,5-Year
Ohio,2022,Zip_Code,43758_ZCTA,43758,1180,206,378,596,5-Year
Ohio,2022,Zip_Code,43760_ZCTA,43760,489,14,216,259,5-Year
Ohio,2022,Zip_Code,43762_ZCTA,43762,1801,183,404,1214,5-Year
Ohio,2022,Zip_Code,43764_ZCTA,43764,3056,632,923,1501,5-Year
Ohio,2022,Zip_Code,43766_ZCTA,43766,512,143,131,238,5-Year
Ohio,2022,Zip_Code,43767_ZCTA,43767,520,7,114,399,5-Year
Ohio,2022,Zip_Code,43768_ZCTA,43768,173,44,30,99,5-Year
Ohio,2022,Zip_Code,43771_ZCTA,43771,909,171,197,541,5-Year
Ohio,2022,Zip_Code,43772_ZCTA,43772,749,64,183,502,5-Year
Ohio,2022,Zip_Code,43773_ZCTA,43773,998,167,345,486,5-Year
Ohio,2022,Zip_Code,43777_ZCTA,43777,1906,320,550,1036,5-Year
Ohio,2022,Zip_Code,43778_ZCTA,43778,574,11,142,421,5-Year
Ohio,2022,Zip_Code,43779_ZCTA,43779,200,17,97,86,5-Year
Ohio,2022,Zip_Code,43780_ZCTA,43780,990,100,221,669,5-Year
Ohio,2022,Zip_Code,43782_ZCTA,43782,187,36,48,103,5-Year
Ohio,2022,Zip_Code,43783_ZCTA,43783,1838,237,504,1097,5-Year
Ohio,2022,Zip_Code,43787_ZCTA,43787,1064,168,314,582,5-Year
Ohio,2022,Zip_Code,43788_ZCTA,43788,333,57,159,117,5-Year
Ohio,2022,Zip_Code,43793_ZCTA,43793,2081,403,690,988,5-Year
Ohio,2022,Zip_Code,43802_ZCTA,43802,352,48,61,243,5-Year
Ohio,2022,Zip_Code,43804_ZCTA,43804,1000,78,367,555,5-Year
Ohio,2022,Zip_Code,43811_ZCTA,43811,284,27,149,108,5-Year
Ohio,2022,Zip_Code,43812_ZCTA,43812,7945,1800,2084,4061,5-Year
Ohio,2022,Zip_Code,43821_ZCTA,43821,1645,169,419,1057,5-Year
Ohio,2022,Zip_Code,43822_ZCTA,43822,1911,244,489,1178,5-Year
Ohio,2022,Zip_Code,43824_ZCTA,43824,1354,145,424,785,5-Year
Ohio,2022,Zip_Code,43830_ZCTA,43830,2208,332,200,1676,5-Year
Ohio,2022,Zip_Code,43832_ZCTA,43832,3086,597,842,1647,5-Year
Ohio,2022,Zip_Code,43837_ZCTA,43837,694,166,134,394,5-Year
Ohio,2022,Zip_Code,43840_ZCTA,43840,412,11,167,234,5-Year
Ohio,2022,Zip_Code,43842_ZCTA,43842,142,18,37,87,5-Year
Ohio,2022,Zip_Code,43843_ZCTA,43843,359,0,174,185,5-Year
Ohio,2022,Zip_Code,43844_ZCTA,43844,1572,174,436,962,5-Year
Ohio,2022,Zip_Code,43845_ZCTA,43845,1903,351,541,1011,5-Year
Ohio,2022,Zip_Code,43901_ZCTA,43901,840,107,321,412,5-Year
Ohio,2022,Zip_Code,43903_ZCTA,43903,837,50,297,490,5-Year
Ohio,2022,Zip_Code,43905_ZCTA,43905,228,19,20,189,5-Year
Ohio,2022,Zip_Code,43906_ZCTA,43906,3164,488,1219,1457,5-Year
Ohio,2022,Zip_Code,43907_ZCTA,43907,2073,364,697,1012,5-Year
Ohio,2022,Zip_Code,43908_ZCTA,43908,386,85,108,193,5-Year
Ohio,2022,Zip_Code,43910_ZCTA,43910,1412,141,352,919,5-Year
Ohio,2022,Zip_Code,43912_ZCTA,43912,2638,370,806,1462,5-Year
Ohio,2022,Zip_Code,43913_ZCTA,43913,450,54,194,202,5-Year
Ohio,2022,Zip_Code,43915_ZCTA,43915,553,38,190,325,5-Year
Ohio,2022,Zip_Code,43917_ZCTA,43917,1198,151,333,714,5-Year
Ohio,2022,Zip_Code,43920_ZCTA,43920,8802,1574,3043,4185,5-Year
Ohio,2022,Zip_Code,43926_ZCTA,43926,110,21,37,52,5-Year
Ohio,2022,Zip_Code,43930_ZCTA,43930,423,107,107,209,5-Year
Ohio,2022,Zip_Code,43931_ZCTA,43931,107,15,33,59,5-Year
Ohio,2022,Zip_Code,43932_ZCTA,43932,369,71,95,203,5-Year
Ohio,2022,Zip_Code,43933_ZCTA,43933,873,100,296,477,5-Year
Ohio,2022,Zip_Code,43935_ZCTA,43935,3529,818,1111,1600,5-Year
Ohio,2022,Zip_Code,43938_ZCTA,43938,2281,530,482,1269,5-Year
Ohio,2022,Zip_Code,43939_ZCTA,43939,140,28,39,73,5-Year
Ohio,2022,Zip_Code,43940_ZCTA,43940,161,11,54,96,5-Year
Ohio,2022,Zip_Code,43942_ZCTA,43942,903,182,247,474,5-Year
Ohio,2022,Zip_Code,43943_ZCTA,43943,1361,171,528,662,5-Year
Ohio,2022,Zip_Code,43944_ZCTA,43944,1012,67,235,710,5-Year
Ohio,2022,Zip_Code,43945_ZCTA,43945,1190,163,398,629,5-Year
Ohio,2022,Zip_Code,43946_ZCTA,43946,722,101,163,458,5-Year
Ohio,2022,Zip_Code,43947_ZCTA,43947,2061,236,564,1261,5-Year
Ohio,2022,Zip_Code,43948_ZCTA,43948,244,23,28,193,5-Year
Ohio,2022,Zip_Code,43950_ZCTA,43950,5574,450,1403,3721,5-Year
Ohio,2022,Zip_Code,43952_ZCTA,43952,7080,1949,2144,2987,5-Year
Ohio,2022,Zip_Code,43953_ZCTA,43953,5007,553,1398,3056,5-Year
Ohio,2022,Zip_Code,43961_ZCTA,43961,114,28,41,45,5-Year
Ohio,2022,Zip_Code,43963_ZCTA,43963,617,95,185,337,5-Year
Ohio,2022,Zip_Code,43964_ZCTA,43964,4004,561,1502,1941,5-Year
Ohio,2022,Zip_Code,43968_ZCTA,43968,2611,350,818,1443,5-Year
Ohio,2022,Zip_Code,43971_ZCTA,43971,424,55,178,191,5-Year
Ohio,2022,Zip_Code,43973_ZCTA,43973,863,152,202,509,5-Year
Ohio,2022,Zip_Code,43976_ZCTA,43976,634,60,257,317,5-Year
Ohio,2022,Zip_Code,43977_ZCTA,43977,819,111,218,490,5-Year
Ohio,2022,Zip_Code,43981_ZCTA,43981,106,14,34,58,5-Year
Ohio,2022,Zip_Code,43983_ZCTA,43983,142,53,39,50,5-Year
Ohio,2022,Zip_Code,43986_ZCTA,43986,723,153,209,361,5-Year
Ohio,2022,Zip_Code,43988_ZCTA,43988,899,98,264,537,5-Year
Ohio,2022,Zip_Code,44001_ZCTA,44001,8069,532,1740,5797,5-Year
Ohio,2022,Zip_Code,44003_ZCTA,44003,1573,173,509,891,5-Year
Ohio,2022,Zip_Code,44004_ZCTA,44004,13153,3223,3658,6272,5-Year
Ohio,2022,Zip_Code,44010_ZCTA,44010,555,94,143,318,5-Year
Ohio,2022,Zip_Code,44011_ZCTA,44011,9129,640,1169,7320,5-Year
Ohio,2022,Zip_Code,44012_ZCTA,44012,10424,787,1879,7758,5-Year
Ohio,2022,Zip_Code,44017_ZCTA,44017,7123,688,1801,4634,5-Year
Ohio,2022,Zip_Code,44021_ZCTA,44021,2166,152,630,1384,5-Year
Ohio,2022,Zip_Code,44022_ZCTA,44022,6736,341,731,5664,5-Year
Ohio,2022,Zip_Code,44023_ZCTA,44023,7173,241,1170,5762,5-Year
Ohio,2022,Zip_Code,44024_ZCTA,44024,8934,697,1981,6256,5-Year
Ohio,2022,Zip_Code,44026_ZCTA,44026,4249,358,898,2993,5-Year
Ohio,2022,Zip_Code,44028_ZCTA,44028,3680,405,700,2575,5-Year
Ohio,2022,Zip_Code,44030_ZCTA,44030,6197,1003,1662,3532,5-Year
Ohio,2022,Zip_Code,44032_ZCTA,44032,495,12,199,284,5-Year
Ohio,2022,Zip_Code,44035_ZCTA,44035,26964,4843,9178,12943,5-Year
Ohio,2022,Zip_Code,44039_ZCTA,44039,13589,723,2564,10302,5-Year
Ohio,2022,Zip_Code,44040_ZCTA,44040,1119,65,65,989,5-Year
Ohio,2022,Zip_Code,44041_ZCTA,44041,5915,949,1699,3267,5-Year
Ohio,2022,Zip_Code,44044_ZCTA,44044,4287,217,1017,3053,5-Year
Ohio,2022,Zip_Code,44045_ZCTA,44045,293,25,51,217,5-Year
Ohio,2022,Zip_Code,44046_ZCTA,44046,724,90,234,400,5-Year
Ohio,2022,Zip_Code,44047_ZCTA,44047,3797,425,1213,2159,5-Year
Ohio,2022,Zip_Code,44048_ZCTA,44048,883,30,356,497,5-Year
Ohio,2022,Zip_Code,44050_ZCTA,44050,2561,88,541,1932,5-Year
Ohio,2022,Zip_Code,44052_ZCTA,44052,11602,3367,3752,4483,5-Year
Ohio,2022,Zip_Code,44053_ZCTA,44053,8771,1468,2084,5219,5-Year
Ohio,2022,Zip_Code,44054_ZCTA,44054,5531,339,1550,3642,5-Year
Ohio,2022,Zip_Code,44055_ZCTA,44055,8173,2589,2995,2589,5-Year
Ohio,2022,Zip_Code,44056_ZCTA,44056,4733,170,888,3675,5-Year
Ohio,2022,Zip_Code,44057_ZCTA,44057,7712,591,2237,4884,5-Year
Ohio,2022,Zip_Code,44060_ZCTA,44060,25555,1642,5664,18249,5-Year
Ohio,2022,Zip_Code,44062_ZCTA,44062,4322,480,1197,2645,5-Year
Ohio,2022,Zip_Code,44064_ZCTA,44064,649,45,195,409,5-Year
Ohio,2022,Zip_Code,44065_ZCTA,44065,1665,38,459,1168,5-Year
Ohio,2022,Zip_Code,44067_ZCTA,44067,8564,552,1631,6381,5-Year
Ohio,2022,Zip_Code,44070_ZCTA,44070,13140,1324,2439,9377,5-Year
Ohio,2022,Zip_Code,44072_ZCTA,44072,2022,54,391,1577,5-Year
Ohio,2022,Zip_Code,44074_ZCTA,44074,3775,592,1024,2159,5-Year
Ohio,2022,Zip_Code,44076_ZCTA,44076,1745,301,606,838,5-Year
Ohio,2022,Zip_Code,44077_ZCTA,44077,23261,2593,5180,15488,5-Year
Ohio,2022,Zip_Code,44081_ZCTA,44081,2496,106,566,1824,5-Year
Ohio,2022,Zip_Code,44082_ZCTA,44082,526,54,267,205,5-Year
Ohio,2022,Zip_Code,44084_ZCTA,44084,1529,222,240,1067,5-Year
Ohio,2022,Zip_Code,44085_ZCTA,44085,1292,59,302,931,5-Year
Ohio,2022,Zip_Code,44086_ZCTA,44086,983,25,274,684,5-Year
Ohio,2022,Zip_Code,44087_ZCTA,44087,8988,444,1957,6587,5-Year
Ohio,2022,Zip_Code,44089_ZCTA,44089,6742,363,1579,4800,5-Year
Ohio,2022,Zip_Code,44090_ZCTA,44090,4129,322,1049,2758,5-Year
Ohio,2022,Zip_Code,44092_ZCTA,44092,7864,625,2244,4995,5-Year
Ohio,2022,Zip_Code,44093_ZCTA,44093,493,100,97,296,5-Year
Ohio,2022,Zip_Code,44094_ZCTA,44094,17340,1348,4621,11371,5-Year
Ohio,2022,Zip_Code,44095_ZCTA,44095,14672,923,4558,9191,5-Year
Ohio,2022,Zip_Code,44099_ZCTA,44099,529,21,127,381,5-Year
Ohio,2022,Zip_Code,44102_ZCTA,44102,19287,6173,5205,7909,5-Year
Ohio,2022,Zip_Code,44103_ZCTA,44103,7038,2981,2497,1560,5-Year
Ohio,2022,Zip_Code,44104_ZCTA,44104,8332,3901,2746,1685,5-Year
Ohio,2022,Zip_Code,44105_ZCTA,44105,14651,4468,5362,4821,5-Year
Ohio,2022,Zip_Code,44106_ZCTA,44106,10929,3610,2545,4774,5-Year
Ohio,2022,Zip_Code,44107_ZCTA,44107,26494,3214,7363,15917,5-Year
Ohio,2022,Zip_Code,44108_ZCTA,44108,8888,2939,3165,2784,5-Year
Ohio,2022,Zip_Code,44109_ZCTA,44109,16674,3739,6005,6930,5-Year
Ohio,2022,Zip_Code,44110_ZCTA,44110,9055,3198,3805,2052,5-Year
Ohio,2022,Zip_Code,44111_ZCTA,44111,17468,3333,5082,9053,5-Year
Ohio,2022,Zip_Code,44112_ZCTA,44112,8276,2876,3052,2348,5-Year
Ohio,2022,Zip_Code,44113_ZCTA,44113,10330,2400,1647,6283,5-Year
Ohio,2022,Zip_Code,44114_ZCTA,44114,3882,1198,776,1908,5-Year
Ohio,2022,Zip_Code,44115_ZCTA,44115,4957,2664,947,1346,5-Year
Ohio,2022,Zip_Code,44116_ZCTA,44116,9716,619,2101,6996,5-Year
Ohio,2022,Zip_Code,44117_ZCTA,44117,4729,1340,1630,1759,5-Year
Ohio,2022,Zip_Code,44118_ZCTA,44118,16460,2526,3253,10681,5-Year
Ohio,2022,Zip_Code,44119_ZCTA,44119,6100,1096,2356,2648,5-Year
Ohio,2022,Zip_Code,44120_ZCTA,44120,16711,3840,5419,7452,5-Year
Ohio,2022,Zip_Code,44121_ZCTA,44121,13440,1505,3089,8846,5-Year
Ohio,2022,Zip_Code,44122_ZCTA,44122,15457,1390,2465,11602,5-Year
Ohio,2022,Zip_Code,44123_ZCTA,44123,8430,1433,2827,4170,5-Year
Ohio,2022,Zip_Code,44124_ZCTA,44124,18988,1294,5306,12388,5-Year
Ohio,2022,Zip_Code,44125_ZCTA,44125,11857,2147,3398,6312,5-Year
Ohio,2022,Zip_Code,44126_ZCTA,44126,7704,691,1721,5292,5-Year
Ohio,2022,Zip_Code,44127_ZCTA,44127,1789,626,692,471,5-Year
